./Output/lig_optjesus_mol22.log,-5.1
./Output/lig_optjesus_mol220.log,-5.3
./Output/lig_optjesus_mol221.log,-4.7
./Output/lig_optjesus_mol222.log,-6.3
./Output/lig_optjesus_mol223.log,-5.9
./Output/lig_optjesus_mol224.log,-6.0
./Output/lig_optjesus_mol225.log,-6.2
./Output/lig_optjesus_mol226.log,-6.0
./Output/lig_optjesus_mol227.log,-5.5
./Output/lig_optjesus_mol228.log,-5.8
./Output/lig_optjesus_mol229.log,-5.6
./Output/lig_optjesus_mol23.log,-5.2
./Output/lig_optjesus_mol230.log,-5.9
./Output/lig_optjesus_mol231.log,-4.9
./Output/lig_optjesus_mol232.log,-5.1
./Output/lig_optjesus_mol233.log,-5.1
./Output/lig_optjesus_mol234.log,-6.5
./Output/lig_optjesus_mol235.log,-6.4
./Output/lig_optjesus_mol236.log,-6.6
./Output/lig_optjesus_mol237.log,-5.1
./Output/lig_optjesus_mol238.log,-4.9
./Output/lig_optjesus_mol239.log,-5.3
./Output/lig_optjesus_mol24.log,-5.7
./Output/lig_optjesus_mol240.log,-5.3
./Output/lig_optjesus_mol241.log,-5.4
./Output/lig_optjesus_mol242.log,-5.6
./Output/lig_optjesus_mol243.log,-5.6
./Output/lig_optjesus_mol244.log,-5.4
./Output/lig_optjesus_mol245.log,-5.6
./Output/lig_optjesus_mol246.log,-5.4
./Output/lig_optjesus_mol247.log,-5.4
./Output/lig_optjesus_mol248.log,-5.4
./Output/lig_optjesus_mol249.log,-6.3
./Output/lig_optjesus_mol25.log,-5.6
./Output/lig_optjesus_mol250.log,-6.4
./Output/lig_optjesus_mol251.log,-4.2
./Output/lig_optjesus_mol252.log,-4.5
./Output/lig_optjesus_mol253.log,-6.4
./Output/lig_optjesus_mol254.log,-5.8
./Output/lig_optjesus_mol255.log,-5.6
./Output/lig_optjesus_mol256.log,-5.8
./Output/lig_optjesus_mol257.log,-5.9
./Output/lig_optjesus_mol258.log,-5.6
./Output/lig_optjesus_mol259.log,-5.3
./Output/lig_optjesus_mol26.log,-6.3
./Output/lig_optjesus_mol260.log,-5.5
./Output/lig_optjesus_mol261.log,-5.9
./Output/lig_optjesus_mol262.log,-5.4
./Output/lig_optjesus_mol263.log,-5.8
./Output/lig_optjesus_mol264.log,-5.4
./Output/lig_optjesus_mol265.log,-5.7
./Output/lig_optjesus_mol266.log,-5.4
./Output/lig_optjesus_mol267.log,-5.0
./Output/lig_optjesus_mol268.log,-5.7
./Output/lig_optjesus_mol269.log,-5.3
./Output/lig_optjesus_mol27.log,-6.3
./Output/lig_optjesus_mol270.log,-5.4
./Output/lig_optjesus_mol271.log,-5.9
./Output/lig_optjesus_mol272.log,-5.9
./Output/lig_optjesus_mol273.log,-4.8
./Output/lig_optjesus_mol274.log,-4.5
./Output/lig_optjesus_mol275.log,-4.3
./Output/lig_optjesus_mol276.log,-5.5
./Output/lig_optjesus_mol277.log,-5.4
./Output/lig_optjesus_mol278.log,-4.3
./Output/lig_optjesus_mol279.log,-6.4
./Output/lig_optjesus_mol28.log,-5.6
./Output/lig_optjesus_mol280.log,-5.3
./Output/lig_optjesus_mol282.log,-5.5
./Output/lig_optjesus_mol283.log,-5.0
./Output/lig_optjesus_mol284.log,-5.3
./Output/lig_optjesus_mol285.log,-6.5
./Output/lig_optjesus_mol286.log,-5.0
./Output/lig_optjesus_mol287.log,-6.1
./Output/lig_optjesus_mol288.log,-5.5
./Output/lig_optjesus_mol289.log,-6.6
./Output/lig_optjesus_mol29.log,-5.8
./Output/lig_optjesus_mol290.log,-6.7
./Output/lig_optjesus_mol291.log,-5.7
./Output/lig_optjesus_mol292.log,-6.0
./Output/lig_optjesus_mol293.log,-6.2
./Output/lig_optjesus_mol294.log,-6.1
./Output/lig_optjesus_mol295.log,-5.7
./Output/lig_optjesus_mol296.log,-6.0
./Output/lig_optjesus_mol297.log,-5.9
./Output/lig_optjesus_mol298.log,-6.7
./Output/lig_optjesus_mol299.log,-5.5
./Output/lig_optjesus_mol3.log,-5.0
./Output/lig_optjesus_mol30.log,-5.3
./Output/lig_optjesus_mol300.log,-6.0
./Output/lig_optjesus_mol301.log,-5.3
./Output/lig_optjesus_mol302.log,-5.2
./Output/lig_optjesus_mol303.log,-6.0
./Output/lig_optjesus_mol304.log,-5.8
./Output/lig_optjesus_mol305.log,-5.4
./Output/lig_optjesus_mol306.log,-4.9
./Output/lig_optjesus_mol307.log,-5.8
./Output/lig_optjesus_mol308.log,-4.9
./Output/lig_optjesus_mol309.log,-4.8
./Output/lig_optjesus_mol31.log,-5.8
./Output/lig_optjesus_mol310.log,-5.7
./Output/lig_optjesus_mol311.log,-5.1
./Output/lig_optjesus_mol312.log,-5.4
./Output/lig_optjesus_mol313.log,-5.3
./Output/lig_optjesus_mol314.log,-5.9
./Output/lig_optjesus_mol315.log,-5.3
./Output/lig_optjesus_mol316.log,-4.1
./Output/lig_optjesus_mol317.log,-5.2
./Output/lig_optjesus_mol318.log,-4.3
./Output/lig_optjesus_mol319.log,-6.3
./Output/lig_optjesus_mol32.log,-5.8
./Output/lig_optjesus_mol320.log,-5.9
./Output/lig_optjesus_mol321.log,-6.4
./Output/lig_optjesus_mol322.log,-5.3
./Output/lig_optjesus_mol323.log,-4.6
./Output/lig_optjesus_mol324.log,-6.3
./Output/lig_optjesus_mol325.log,-4.7
./Output/lig_optjesus_mol326.log,-5.4
./Output/lig_optjesus_mol327.log,-5.5
./Output/lig_optjesus_mol328.log,-5.2
./Output/lig_optjesus_mol329.log,-5.8
./Output/lig_optjesus_mol33.log,-6.3
./Output/lig_optjesus_mol330.log,-5.3
./Output/lig_optjesus_mol331.log,-6.4
./Output/lig_optjesus_mol332.log,-5.0
./Output/lig_optjesus_mol333.log,-5.2
./Output/lig_optjesus_mol334.log,-5.2
./Output/lig_optjesus_mol335.log,-4.1
./Output/lig_optjesus_mol336.log,-5.7
./Output/lig_optjesus_mol337.log,-6.0
./Output/lig_optjesus_mol338.log,-5.7
./Output/lig_optjesus_mol339.log,-5.8
./Output/lig_optjesus_mol34.log,-6.3
./Output/lig_optjesus_mol340.log,-5.6
./Output/lig_optjesus_mol341.log,-5.8
./Output/lig_optjesus_mol342.log,-4.8
./Output/lig_optjesus_mol343.log,-5.3
./Output/lig_optjesus_mol344.log,-5.2
./Output/lig_optjesus_mol345.log,-6.1
./Output/lig_optjesus_mol346.log,-5.6
./Output/lig_optjesus_mol347.log,-4.9
./Output/lig_optjesus_mol348.log,-4.7
./Output/lig_optjesus_mol349.log,-4.7
./Output/lig_optjesus_mol35.log,-6.3
./Output/lig_optjesus_mol350.log,-4.7
./Output/lig_optjesus_mol351.log,-5.1
./Output/lig_optjesus_mol352.log,-6.4
./Output/lig_optjesus_mol353.log,-5.1
./Output/lig_optjesus_mol354.log,-5.6
./Output/lig_optjesus_mol355.log,-5.2
./Output/lig_optjesus_mol356.log,-5.7
./Output/lig_optjesus_mol357.log,-6.1
./Output/lig_optjesus_mol358.log,-5.5
./Output/lig_optjesus_mol359.log,-5.0
./Output/lig_optjesus_mol36.log,-5.3
./Output/lig_optjesus_mol360.log,-5.8
./Output/lig_optjesus_mol361.log,-4.8
./Output/lig_optjesus_mol362.log,-4.6
./Output/lig_optjesus_mol363.log,-4.6
./Output/lig_optjesus_mol364.log,-5.6
./Output/lig_optjesus_mol365.log,-4.9
./Output/lig_optjesus_mol366.log,-5.6
./Output/lig_optjesus_mol367.log,-5.4
./Output/lig_optjesus_mol368.log,-5.0
./Output/lig_optjesus_mol369.log,-5.7
./Output/lig_optjesus_mol37.log,-5.6
./Output/lig_optjesus_mol370.log,-4.7
./Output/lig_optjesus_mol371.log,-4.6
./Output/lig_optjesus_mol372.log,-5.1
./Output/lig_optjesus_mol373.log,-6.3
./Output/lig_optjesus_mol374.log,-5.3
./Output/lig_optjesus_mol375.log,-4.9
./Output/lig_optjesus_mol376.log,-4.8
./Output/lig_optjesus_mol377.log,-4.5
./Output/lig_optjesus_mol378.log,-5.2
./Output/lig_optjesus_mol379.log,-5.1
./Output/lig_optjesus_mol38.log,-5.6
./Output/lig_optjesus_mol380.log,-5.0
./Output/lig_optjesus_mol381.log,-4.9
./Output/lig_optjesus_mol382.log,-5.5
./Output/lig_optjesus_mol383.log,-5.1
./Output/lig_optjesus_mol384.log,-5.4
./Output/lig_optjesus_mol385.log,-5.8
./Output/lig_optjesus_mol386.log,-5.4
./Output/lig_optjesus_mol387.log,-5.1
./Output/lig_optjesus_mol388.log,-4.2
./Output/lig_optjesus_mol389.log,-5.9
./Output/lig_optjesus_mol39.log,-6.3
./Output/lig_optjesus_mol390.log,-5.2
./Output/lig_optjesus_mol391.log,-5.0
./Output/lig_optjesus_mol392.log,-6.2
./Output/lig_optjesus_mol393.log,-5.7
./Output/lig_optjesus_mol394.log,-4.8
./Output/lig_optjesus_mol395.log,-5.4
./Output/lig_optjesus_mol396.log,-5.5
./Output/lig_optjesus_mol397.log,-5.6
./Output/lig_optjesus_mol398.log,-5.4
./Output/lig_optjesus_mol399.log,-5.2
./Output/lig_optjesus_mol4.log,-4.9
./Output/lig_optjesus_mol40.log,-6.3
./Output/lig_optjesus_mol400.log,-5.7
./Output/lig_optjesus_mol401.log,-5.3
./Output/lig_optjesus_mol402.log,-4.7
./Output/lig_optjesus_mol403.log,-5.2
./Output/lig_optjesus_mol404.log,-5.0
./Output/lig_optjesus_mol405.log,-5.7
./Output/lig_optjesus_mol406.log,-5.1
./Output/lig_optjesus_mol407.log,-4.9
./Output/lig_optjesus_mol408.log,-5.1
./Output/lig_optjesus_mol409.log,-4.9
./Output/lig_optjesus_mol41.log,-5.0
./Output/lig_optjesus_mol410.log,-4.2
./Output/lig_optjesus_mol411.log,-5.3
./Output/lig_optjesus_mol412.log,-5.7
./Output/lig_optjesus_mol413.log,-5.1
./Output/lig_optjesus_mol414.log,-5.3
./Output/lig_optjesus_mol415.log,-5.2
./Output/lig_optjesus_mol416.log,-5.4
./Output/lig_optjesus_mol417.log,-5.0
./Output/lig_optjesus_mol418.log,-5.4
./Output/lig_optjesus_mol419.log,-5.7
./Output/lig_optjesus_mol42.log,-4.8
./Output/lig_optjesus_mol420.log,-5.4
./Output/lig_optjesus_mol421.log,-6.1
./Output/lig_optjesus_mol422.log,-6.1
./Output/lig_optjesus_mol423.log,-6.3
./Output/lig_optjesus_mol424.log,-6.1
./Output/lig_optjesus_mol425.log,-5.6
./Output/lig_optjesus_mol426.log,-6.3
./Output/lig_optjesus_mol427.log,-6.1
./Output/lig_optjesus_mol428.log,-5.3
./Output/lig_optjesus_mol429.log,-5.3
./Output/lig_optjesus_mol43.log,-4.8
./Output/lig_optjesus_mol430.log,-6.4
./Output/lig_optjesus_mol431.log,-5.9
./Output/lig_optjesus_mol432.log,-5.4
./Output/lig_optjesus_mol433.log,-5.6
./Output/lig_optjesus_mol434.log,-6.1
./Output/lig_optjesus_mol435.log,-6.0
./Output/lig_optjesus_mol437.log,-5.7
./Output/lig_optjesus_mol438.log,-6.0
./Output/lig_optjesus_mol439.log,-6.1
./Output/lig_optjesus_mol44.log,-5.0
./Output/lig_optjesus_mol440.log,-6.4
./Output/lig_optjesus_mol441.log,-6.2
./Output/lig_optjesus_mol442.log,-5.2
./Output/lig_optjesus_mol443.log,-5.1
./Output/lig_optjesus_mol444.log,-5.7
./Output/lig_optjesus_mol445.log,-6.2
./Output/lig_optjesus_mol446.log,-5.2
./Output/lig_optjesus_mol447.log,-5.6
./Output/lig_optjesus_mol448.log,-6.6
./Output/lig_optjesus_mol449.log,-5.8
./Output/lig_optjesus_mol45.log,-4.8
./Output/lig_optjesus_mol450.log,-5.5
./Output/lig_optjesus_mol451.log,-5.9
./Output/lig_optjesus_mol452.log,-5.0
./Output/lig_optjesus_mol453.log,-5.3
./Output/lig_optjesus_mol454.log,-4.5
./Output/lig_optjesus_mol455.log,-5.8
./Output/lig_optjesus_mol456.log,-5.6
./Output/lig_optjesus_mol457.log,-5.1
./Output/lig_optjesus_mol458.log,-5.8
./Output/lig_optjesus_mol459.log,-5.4
./Output/lig_optjesus_mol46.log,-5.5
./Output/lig_optjesus_mol460.log,-5.0
./Output/lig_optjesus_mol461.log,-5.6
./Output/lig_optjesus_mol462.log,-5.2
./Output/lig_optjesus_mol463.log,-5.8
./Output/lig_optjesus_mol464.log,-5.2
./Output/lig_optjesus_mol465.log,-5.8
./Output/lig_optjesus_mol466.log,-5.7
./Output/lig_optjesus_mol467.log,-5.3
./Output/lig_optjesus_mol468.log,-6.3
./Output/lig_optjesus_mol469.log,-5.5
./Output/lig_optjesus_mol47.log,-5.5
./Output/lig_optjesus_mol470.log,-5.3
./Output/lig_optjesus_mol471.log,-5.4
./Output/lig_optjesus_mol472.log,-5.0
./Output/lig_optjesus_mol473.log,-5.4
./Output/lig_optjesus_mol474.log,-5.0
./Output/lig_optjesus_mol475.log,-5.3
./Output/lig_optjesus_mol476.log,-6.0
./Output/lig_optjesus_mol477.log,-6.8
./Output/lig_optjesus_mol478.log,-6.8
./Output/lig_optjesus_mol479.log,-4.2
./Output/lig_optjesus_mol48.log,-5.2
./Output/lig_optjesus_mol480.log,-4.8
./Output/lig_optjesus_mol481.log,-5.3
./Output/lig_optjesus_mol482.log,-5.4
./Output/lig_optjesus_mol483.log,-6.5
./Output/lig_optjesus_mol484.log,-5.8
./Output/lig_optjesus_mol485.log,-6.8
./Output/lig_optjesus_mol486.log,-6.1
./Output/lig_optjesus_mol487.log,-5.3
./Output/lig_optjesus_mol488.log,-6.8
./Output/lig_optjesus_mol489.log,-5.1
./Output/lig_optjesus_mol49.log,-5.4
./Output/lig_optjesus_mol490.log,-6.1
./Output/lig_optjesus_mol491.log,-5.2
./Output/lig_optjesus_mol492.log,-5.9
./Output/lig_optjesus_mol494.log,-5.4
./Output/lig_optjesus_mol495.log,-5.6
./Output/lig_optjesus_mol496.log,-6.1
./Output/lig_optjesus_mol497.log,-5.1
./Output/lig_optjesus_mol498.log,-5.8
./Output/lig_optjesus_mol499.log,-5.1
./Output/lig_optjesus_mol5.log,-5.0
./Output/lig_optjesus_mol50.log,-5.6
./Output/lig_optjesus_mol500.log,-5.5
./Output/lig_optjesus_mol501.log,-5.3
./Output/lig_optjesus_mol502.log,-5.4
./Output/lig_optjesus_mol503.log,-5.6
./Output/lig_optjesus_mol504.log,-5.4
./Output/lig_optjesus_mol505.log,-5.7
./Output/lig_optjesus_mol506.log,-5.6
./Output/lig_optjesus_mol507.log,-5.1
./Output/lig_optjesus_mol509.log,-5.7
./Output/lig_optjesus_mol51.log,-5.7
./Output/lig_optjesus_mol510.log,-5.3
./Output/lig_optjesus_mol511.log,-6.2
./Output/lig_optjesus_mol512.log,-4.3
./Output/lig_optjesus_mol513.log,-5.5
./Output/lig_optjesus_mol514.log,-6.1
./Output/lig_optjesus_mol515.log,-5.4
./Output/lig_optjesus_mol516.log,-5.6
./Output/lig_optjesus_mol517.log,-5.5
./Output/lig_optjesus_mol518.log,-4.2
./Output/lig_optjesus_mol519.log,-6.2
./Output/lig_optjesus_mol52.log,-5.0
./Output/lig_optjesus_mol520.log,-6.1
./Output/lig_optjesus_mol521.log,-4.4
./Output/lig_optjesus_mol522.log,-7.0
./Output/lig_optjesus_mol523.log,-5.4
./Output/lig_optjesus_mol524.log,-5.5
./Output/lig_optjesus_mol525.log,-6.1
./Output/lig_optjesus_mol526.log,-4.7
./Output/lig_optjesus_mol527.log,-5.4
./Output/lig_optjesus_mol528.log,-5.2
./Output/lig_optjesus_mol529.log,-6.2
./Output/lig_optjesus_mol53.log,-5.6
./Output/lig_optjesus_mol530.log,-5.1
./Output/lig_optjesus_mol531.log,-5.1
./Output/lig_optjesus_mol532.log,-4.2
./Output/lig_optjesus_mol533.log,-6.5
./Output/lig_optjesus_mol534.log,-5.3
./Output/lig_optjesus_mol535.log,-5.2
./Output/lig_optjesus_mol536.log,-4.9
./Output/lig_optjesus_mol537.log,-4.6
./Output/lig_optjesus_mol538.log,-5.5
./Output/lig_optjesus_mol539.log,-4.5
./Output/lig_optjesus_mol54.log,-4.9
./Output/lig_optjesus_mol540.log,-5.2
./Output/lig_optjesus_mol541.log,-5.2
./Output/lig_optjesus_mol542.log,-5.5
./Output/lig_optjesus_mol543.log,-4.1
./Output/lig_optjesus_mol544.log,-5.4
./Output/lig_optjesus_mol545.log,-5.2
./Output/lig_optjesus_mol546.log,-5.5
./Output/lig_optjesus_mol547.log,-4.4
./Output/lig_optjesus_mol548.log,-6.8
./Output/lig_optjesus_mol549.log,-5.4
./Output/lig_optjesus_mol55.log,-5.1
./Output/lig_optjesus_mol550.log,-4.2
./Output/lig_optjesus_mol551.log,-4.7
./Output/lig_optjesus_mol552.log,-4.4
./Output/lig_optjesus_mol553.log,-4.4
./Output/lig_optjesus_mol554.log,-5.8
./Output/lig_optjesus_mol555.log,-4.4
./Output/lig_optjesus_mol556.log,-5.5
./Output/lig_optjesus_mol557.log,-4.6
./Output/lig_optjesus_mol558.log,-6.0
./Output/lig_optjesus_mol559.log,-5.2
./Output/lig_optjesus_mol56.log,-5.1
./Output/lig_optjesus_mol560.log,-4.6
./Output/lig_optjesus_mol561.log,-6.1
./Output/lig_optjesus_mol562.log,-6.4
./Output/lig_optjesus_mol563.log,-5.8
./Output/lig_optjesus_mol564.log,-5.2
./Output/lig_optjesus_mol565.log,-5.5
./Output/lig_optjesus_mol566.log,-4.9
./Output/lig_optjesus_mol567.log,-5.2
./Output/lig_optjesus_mol568.log,-4.9
./Output/lig_optjesus_mol569.log,-5.6
./Output/lig_optjesus_mol57.log,-4.9
./Output/lig_optjesus_mol570.log,-5.8
./Output/lig_optjesus_mol571.log,-4.8
./Output/lig_optjesus_mol572.log,-4.9
./Output/lig_optjesus_mol573.log,-6.2
./Output/lig_optjesus_mol574.log,-5.0
./Output/lig_optjesus_mol575.log,-4.6
./Output/lig_optjesus_mol576.log,-4.6
./Output/lig_optjesus_mol577.log,-5.9
./Output/lig_optjesus_mol578.log,-6.0
./Output/lig_optjesus_mol579.log,-4.9
./Output/lig_optjesus_mol58.log,-4.5
./Output/lig_optjesus_mol580.log,-4.6
./Output/lig_optjesus_mol581.log,-5.6
./Output/lig_optjesus_mol582.log,-6.0
./Output/lig_optjesus_mol583.log,-5.1
./Output/lig_optjesus_mol584.log,-5.3
./Output/lig_optjesus_mol585.log,-5.5
./Output/lig_optjesus_mol586.log,-4.8
./Output/lig_optjesus_mol587.log,-4.9
./Output/lig_optjesus_mol588.log,-6.5
./Output/lig_optjesus_mol589.log,-5.8
./Output/lig_optjesus_mol59.log,-4.7
./Output/lig_optjesus_mol590.log,-5.1
./Output/lig_optjesus_mol591.log,-4.9
./Output/lig_optjesus_mol592.log,-6.3
./Output/lig_optjesus_mol593.log,-5.8
./Output/lig_optjesus_mol594.log,-5.5
./Output/lig_optjesus_mol595.log,-6.2
./Output/lig_optjesus_mol596.log,-4.9
./Output/lig_optjesus_mol597.log,-4.7
./Output/lig_optjesus_mol598.log,-6.0
./Output/lig_optjesus_mol599.log,-5.9
./Output/lig_optjesus_mol6.log,-5.3
./Output/lig_optjesus_mol60.log,-4.4
./Output/lig_optjesus_mol600.log,-5.5
./Output/lig_optjesus_mol601.log,-5.2
./Output/lig_optjesus_mol602.log,-6.0
./Output/lig_optjesus_mol603.log,-6.3
./Output/lig_optjesus_mol604.log,-5.3
./Output/lig_optjesus_mol605.log,-4.8
./Output/lig_optjesus_mol606.log,-5.5
./Output/lig_optjesus_mol607.log,-5.5
./Output/lig_optjesus_mol608.log,-5.3
./Output/lig_optjesus_mol609.log,-5.1
./Output/lig_optjesus_mol61.log,-4.7
./Output/lig_optjesus_mol610.log,-5.9
./Output/lig_optjesus_mol611.log,-3.9
./Output/lig_optjesus_mol612.log,-4.9
./Output/lig_optjesus_mol613.log,-5.2
./Output/lig_optjesus_mol614.log,-6.1
./Output/lig_optjesus_mol615.log,-4.7
./Output/lig_optjesus_mol616.log,-5.1
./Output/lig_optjesus_mol617.log,-5.4
./Output/lig_optjesus_mol618.log,-4.8
./Output/lig_optjesus_mol619.log,-4.5
./Output/lig_optjesus_mol62.log,-4.8
./Output/lig_optjesus_mol620.log,-6.2
./Output/lig_optjesus_mol621.log,-6.1
./Output/lig_optjesus_mol622.log,-5.4
./Output/lig_optjesus_mol623.log,-5.2
./Output/lig_optjesus_mol624.log,-6.5
./Output/lig_optjesus_mol625.log,-5.3
./Output/lig_optjesus_mol626.log,-5.1
./Output/lig_optjesus_mol627.log,-5.5
./Output/lig_optjesus_mol628.log,-5.4
./Output/lig_optjesus_mol629.log,-5.3
./Output/lig_optjesus_mol63.log,-4.5
./Output/lig_optjesus_mol630.log,-5.6
./Output/lig_optjesus_mol631.log,-6.1
./Output/lig_optjesus_mol632.log,-4.8
./Output/lig_optjesus_mol633.log,-5.2
./Output/lig_optjesus_mol634.log,-5.1
./Output/lig_optjesus_mol635.log,-6.0
./Output/lig_optjesus_mol636.log,-5.4
./Output/lig_optjesus_mol637.log,-6.3
./Output/lig_optjesus_mol638.log,-4.8
./Output/lig_optjesus_mol639.log,-5.5
./Output/lig_optjesus_mol64.log,-4.7
./Output/lig_optjesus_mol640.log,-5.0
./Output/lig_optjesus_mol641.log,-5.7
./Output/lig_optjesus_mol642.log,-5.6
./Output/lig_optjesus_mol643.log,-5.5
./Output/lig_optjesus_mol644.log,-6.3
./Output/lig_optjesus_mol645.log,-6.3
./Output/lig_optjesus_mol646.log,-6.6
./Output/lig_optjesus_mol647.log,-5.4
./Output/lig_optjesus_mol648.log,-5.3
./Output/lig_optjesus_mol649.log,-5.6
./Output/lig_optjesus_mol65.log,-4.6
./Output/lig_optjesus_mol650.log,-6.0
